% Model:              all_models_oak_case_sol1.mph
% Version:            COMSOL 4.3.2.164
% Date:               Sep 24 2015, 14:19
% Table:              200tempsOak - 
% Time                   Tv (K)                   Tst (K), Point: 97       Tc (K), Point: 100       Tl (K), Point: 101       Tw (K), Point: 102       Tsa (K)
46                       773.149999999992         773.1500000000001        773.1499999999999        773.1499999999902        773.1499999989081        773.1500000000002
47                       773.1499999999919        773.1500000000001        773.1499999999997        773.1499999999972        773.1499999987291        773.1500000000002
48                       773.1499999999919        773.1500000000001        773.1499999999997        773.1500000000001        773.1499999987287        773.1500000000002
49                       773.149999999992         773.1500000000001        773.1499999999999        773.1500000000026        773.1499999988121        773.1500000000002
50                       773.149999999992         773.1500000000001        773.1499999999999        773.1500000000045        773.1499999989792        773.1500000000002
51                       773.1499999999921        773.1500000000001        773.1499999999999        773.1500000000061        773.14999999923          773.1500000000002
52                       773.1499999999924        773.1500000000001        773.1499999999999        773.1500000000073        773.1499999995647        773.1500000000003
53                       773.1499999999925        773.1500000000001        773.1499999999999        773.1500000000078        773.149999999817         773.1500000000005
54                       773.1499999999924        773.1500000000001        773.1499999999999        773.1500000000077        773.1499999999735        773.1500000000007
55                       773.1499999999924        773.1500000000001        773.1499999999999        773.1500000000069        773.1500000001245        773.1500000000005
56                       773.1499999999924        773.1500000000001        773.1499999999999        773.1500000000058        773.15000000027          773.1500000000007
57                       773.1499999999924        773.15                   773.15                   773.150000000004         773.15000000041          773.1500000000007
58                       773.1499999999924        773.15                   773.15                   773.1500000000017        773.1500000005445        773.1500000000005
59                       773.1499999999925        773.15                   773.15                   773.15                   773.1500000006143        773.1500000000004
60                       773.1499999999925        773.15                   773.15                   773.1499999999992        773.150000000616         773.1500000000005
